service_id,age,years_of_service,deployment_days_last_90,avg_duty_hours_per_week,consecutive_duty_days,leave_days_taken_last_90,sleep_hours_avg,family_contact_days_last_30,disciplinary_flags_last_180,prior_incident_count,self_report_mood_score,journal_text,latent_stress_true,risk_label
SVC00127,51,29,84,40.4,27,8,7.83,5,0,0,6,The back-to-back duty shifts are wearing me down badly.,0.655,High
SVC00127,51,29,31,58.5,19,5,5.52,4,0,0,1,"Standard patrol schedule, no major issues.",0.627,Medium
SVC00127,51,29,3,38.5,28,3,5.66,2,0,0,3,"Been a normal week, keeping busy with regular tasks.",0.575,Medium
SVC00127,51,29,29,59.8,11,3,6.95,14,0,0,6,"Nothing unusual, just getting through the schedule.",0.407,Medium
SVC00127,51,29,53,63.0,25,11,7.58,14,0,0,1,"Extremely exhausted, haven't slept properly in days.",0.71,High
SVC00127,51,29,79,74.1,6,1,7.63,10,0,0,2,"Been a normal week, keeping busy with regular tasks.",0.602,Medium
SVC00128,54,17,14,46.0,28,12,5.58,14,0,0,8,"Standard patrol schedule, no major issues.",0.45,Medium
SVC00128,54,17,32,68.7,13,13,6.29,14,0,0,9,"Been a normal week, keeping busy with regular tasks.",0.485,Medium
SVC00128,54,17,58,59.4,16,3,6.81,5,0,1,5,"Extremely exhausted, haven't slept properly in days.",0.582,Medium
SVC00128,54,17,32,43.1,20,2,4.97,11,2,0,1,"Routine day, nothing much to report.",0.64,Medium
SVC00128,54,17,30,64.6,5,5,5.09,7,0,0,1,"Standard patrol schedule, no major issues.",0.623,Medium
SVC00128,54,17,33,52.6,28,3,5.4,18,0,0,1,"Struggling to cope, everything feels overwhelming lately.",0.666,High
SVC00129,36,5,17,43.2,29,0,5.09,17,0,0,6,"Been a normal week, keeping busy with regular tasks.",0.509,Medium
SVC00129,36,5,51,50.0,22,5,5.84,8,0,1,8,"Been a normal week, keeping busy with regular tasks.",0.622,Medium
SVC00129,36,5,63,46.6,16,10,7.69,13,0,0,5,"Been a normal week, keeping busy with regular tasks.",0.586,Medium
SVC00129,36,5,80,72.4,1,0,5.57,9,0,0,6,"Been a normal week, keeping busy with regular tasks.",0.587,Medium
SVC00129,36,5,81,30.0,5,11,5.75,1,0,0,8,"Extremely exhausted, haven't slept properly in days.",0.394,Low
SVC00129,36,5,11,54.4,14,14,6.39,4,1,0,7,"Usual duty hours, a bit tired but okay overall.",0.398,Low
SVC00130,23,5,0,46.7,20,4,7.95,12,1,0,7,Really frustrated and anxious about the extended deployment.,0.417,Medium
SVC00130,23,5,6,30.0,9,0,5.87,8,1,0,2,"Nothing unusual, just getting through the schedule.",0.563,Medium
SVC00130,23,5,11,54.4,29,3,6.08,7,2,0,9,"Usual duty hours, a bit tired but okay overall.",0.625,Medium
SVC00130,23,5,81,42.8,24,14,6.44,7,1,0,1,"Routine day, nothing much to report.",0.672,High
SVC00130,23,5,73,30.0,29,13,7.25,10,0,0,8,"Solid week, workload was manageable and the team is in good spirits.",0.412,Medium
SVC00130,23,5,37,48.5,17,0,6.48,19,0,0,8,"Nothing unusual, just getting through the schedule.",0.513,Medium
SVC00131,23,5,25,64.6,12,5,7.96,5,0,0,6,"Usual duty hours, a bit tired but okay overall.",0.392,Low
SVC00131,23,5,61,43.1,4,5,5.08,1,1,0,5,"Been a normal week, keeping busy with regular tasks.",0.611,Medium
SVC00131,23,5,52,65.6,21,0,3.16,15,0,0,10,"Feeling steady. Caught up with family on call, that helped a lot.",0.612,Medium
SVC00131,23,5,55,44.3,21,1,6.66,5,0,0,10,"Been a normal week, keeping busy with regular tasks.",0.551,Medium
SVC00131,23,5,88,62.1,1,3,7.23,15,0,0,5,"Nothing unusual, just getting through the schedule.",0.498,Medium
SVC00131,23,5,59,39.7,14,2,3.11,15,0,0,8,"Good day today, training went well and I got some rest.",0.523,Medium
SVC00132,47,29,31,49.5,14,4,4.47,5,3,0,6,"Struggling to cope, everything feels overwhelming lately.",0.614,Medium
SVC00132,47,29,45,63.2,20,5,5.48,0,0,0,1,"Feeling isolated, it's been weeks since I saw my family.",0.7,High
SVC00132,47,29,53,43.0,20,12,7.46,4,0,0,6,"Routine day, nothing much to report.",0.565,Medium
SVC00132,47,29,38,49.9,6,2,4.25,11,0,0,4,"Usual duty hours, a bit tired but okay overall.",0.556,Medium
SVC00132,47,29,21,46.5,23,0,6.97,4,0,0,9,"Good day today, training went well and I got some rest.",0.44,Medium
SVC00132,47,29,51,89.4,12,14,4.51,7,0,0,4,"Extremely exhausted, haven't slept properly in days.",0.65,High
SVC00133,25,7,6,49.3,25,8,6.81,14,0,0,6,"Been a normal week, keeping busy with regular tasks.",0.504,Medium
SVC00133,25,7,82,49.4,21,8,5.58,17,0,0,7,"Routine day, nothing much to report.",0.505,Medium
SVC00133,25,7,82,34.5,28,6,6.55,11,0,0,2,"Struggling to cope, everything feels overwhelming lately.",0.685,High
SVC00133,25,7,85,51.8,21,4,6.07,5,0,0,1,"Standard patrol schedule, no major issues.",0.801,High
SVC00133,25,7,4,30.6,24,1,5.6,6,0,0,7,"Standard patrol schedule, no major issues.",0.592,Medium
SVC00133,25,7,64,53.4,6,4,6.14,18,0,1,3,"Nothing unusual, just getting through the schedule.",0.567,Medium
SVC00134,28,10,64,45.5,24,6,5.98,3,0,0,8,"Nothing unusual, just getting through the schedule.",0.601,Medium
SVC00134,28,10,17,45.7,27,5,5.32,2,0,0,3,"Extremely exhausted, haven't slept properly in days.",0.728,High
SVC00134,28,10,71,56.0,4,10,6.21,14,0,0,1,"Been a normal week, keeping busy with regular tasks.",0.525,Medium
SVC00134,28,10,41,47.4,19,8,7.45,8,1,0,3,"Routine day, nothing much to report.",0.586,Medium
SVC00134,28,10,14,42.1,29,5,7.79,1,0,0,3,"Usual duty hours, a bit tired but okay overall.",0.493,Medium
SVC00134,28,10,28,51.8,10,6,7.02,5,0,0,1,"Usual duty hours, a bit tired but okay overall.",0.557,Medium
SVC00135,35,7,23,41.6,16,2,7.6,11,0,0,4,"Good day today, training went well and I got some rest.",0.631,Medium
SVC00135,35,7,67,64.4,27,0,6.23,17,0,0,5,Really frustrated and anxious about the extended deployment.,0.714,High
SVC00135,35,7,53,43.0,26,0,6.89,19,0,0,3,"Routine day, nothing much to report.",0.533,Medium
SVC00135,35,7,70,55.1,16,14,6.52,9,0,0,1,"Struggling to cope, everything feels overwhelming lately.",0.673,High
SVC00135,35,7,27,66.2,8,10,7.05,1,1,0,6,"Standard patrol schedule, no major issues.",0.547,Medium
SVC00135,35,7,53,38.1,23,14,5.02,7,0,1,4,"Usual duty hours, a bit tired but okay overall.",0.523,Medium
SVC00136,41,23,75,35.2,29,14,6.42,13,1,1,5,"Solid week, workload was manageable and the team is in good spirits.",0.66,High
SVC00136,41,23,52,50.5,20,12,4.94,16,0,0,3,"Routine day, nothing much to report.",0.539,Medium
SVC00136,41,23,19,44.8,21,1,3.54,11,0,0,1,"Feeling isolated, it's been weeks since I saw my family.",0.697,High
SVC00136,41,23,3,38.0,6,14,6.44,3,0,0,8,"Had a great time during the sports session, morale is high.",0.279,Low
SVC00136,41,23,40,45.5,28,10,6.37,12,0,0,9,"Been a normal week, keeping busy with regular tasks.",0.585,Medium
SVC00136,41,23,38,34.7,3,10,6.12,2,0,0,5,"Routine day, nothing much to report.",0.467,Medium
SVC00137,40,22,35,51.2,1,3,6.55,3,0,0,7,The back-to-back duty shifts are wearing me down badly.,0.36,Low
SVC00137,40,22,82,59.2,21,5,5.74,9,1,0,10,"Struggling to cope, everything feels overwhelming lately.",0.68,High
SVC00137,40,22,43,59.5,26,12,8.08,18,1,0,4,"Routine day, nothing much to report.",0.458,Medium
SVC00137,40,22,60,36.9,29,0,6.35,17,0,0,1,The back-to-back duty shifts are wearing me down badly.,0.586,Medium
SVC00137,40,22,76,30.0,9,14,4.85,1,0,0,7,"Routine day, nothing much to report.",0.492,Medium
SVC00137,40,22,64,39.3,17,9,7.08,11,1,0,3,Really frustrated and anxious about the extended deployment.,0.653,High
SVC00138,45,11,87,36.3,21,5,6.56,16,0,0,4,"Nothing unusual, just getting through the schedule.",0.576,Medium
SVC00138,45,11,7,63.9,17,2,6.71,11,0,1,9,"Solid week, workload was manageable and the team is in good spirits.",0.627,Medium
SVC00138,45,11,44,54.1,21,5,5.9,15,0,1,1,"Standard patrol schedule, no major issues.",0.622,Medium
SVC00138,45,11,51,50.0,27,2,7.34,4,0,1,1,"Extremely exhausted, haven't slept properly in days.",0.698,High
SVC00138,45,11,23,47.1,30,2,5.14,10,0,1,8,"Slept well last night, feeling fresh for duty.",0.685,High
SVC00138,45,11,90,44.6,21,9,4.4,12,0,0,6,"Standard patrol schedule, no major issues.",0.598,Medium
SVC00139,36,8,9,61.6,3,3,8.85,8,0,0,1,"Usual duty hours, a bit tired but okay overall.",0.449,Medium
SVC00139,36,8,84,58.9,22,2,4.73,0,0,0,8,"Slept well last night, feeling fresh for duty.",0.719,High
SVC00139,36,8,32,43.9,18,9,6.96,5,0,0,8,"Nothing unusual, just getting through the schedule.",0.402,Medium
SVC00139,36,8,21,32.8,12,5,5.19,7,0,0,10,"Had a great time during the sports session, morale is high.",0.268,Low
SVC00139,36,8,70,65.1,21,14,5.5,8,1,0,9,"Usual duty hours, a bit tired but okay overall.",0.623,Medium
SVC00139,36,8,7,50.3,1,4,6.98,6,0,0,7,"Usual duty hours, a bit tired but okay overall.",0.278,Low
SVC00140,52,8,12,32.0,25,8,6.64,10,0,0,3,"Been a normal week, keeping busy with regular tasks.",0.381,Low
SVC00140,52,8,19,69.1,8,5,5.96,11,0,0,6,"Been a normal week, keeping busy with regular tasks.",0.498,Medium
SVC00140,52,8,62,59.9,27,3,6.03,16,0,0,10,"Nothing unusual, just getting through the schedule.",0.613,Medium
SVC00140,52,8,81,52.1,7,8,6.67,5,0,0,4,"Standard patrol schedule, no major issues.",0.549,Medium
SVC00140,52,8,36,44.3,30,5,6.61,9,0,0,7,"Struggling to cope, everything feels overwhelming lately.",0.681,High
SVC00140,52,8,84,55.0,4,7,7.81,9,0,0,5,"Been a normal week, keeping busy with regular tasks.",0.392,Low
SVC00141,40,22,27,56.9,20,5,6.39,5,0,1,10,"Routine day, nothing much to report.",0.582,Medium
SVC00141,40,22,5,70.0,5,8,7.17,15,0,0,9,"Feeling steady. Caught up with family on call, that helped a lot.",0.416,Medium
SVC00141,40,22,37,58.3,4,2,6.9,3,0,0,6,"Usual duty hours, a bit tired but okay overall.",0.503,Medium
SVC00141,40,22,83,71.7,27,14,6.37,18,0,0,9,"Feeling steady. Caught up with family on call, that helped a lot.",0.622,Medium
SVC00141,40,22,33,65.2,11,2,6.69,15,0,0,1,"Nothing unusual, just getting through the schedule.",0.576,Medium
SVC00141,40,22,66,67.2,2,10,7.99,10,0,0,8,"Routine day, nothing much to report.",0.386,Low
SVC00142,22,4,75,57.1,18,14,7.02,19,0,0,2,"Usual duty hours, a bit tired but okay overall.",0.512,Medium
SVC00142,22,4,88,41.6,27,4,8.04,16,0,1,5,"Standard patrol schedule, no major issues.",0.712,High
SVC00142,22,4,35,51.2,17,1,7.0,2,1,0,5,"Solid week, workload was manageable and the team is in good spirits.",0.705,High
SVC00142,22,4,67,36.4,0,11,5.92,8,0,0,2,"Usual duty hours, a bit tired but okay overall.",0.55,Medium
SVC00142,22,4,85,68.0,6,11,3.96,15,0,0,7,"Usual duty hours, a bit tired but okay overall.",0.537,Medium
SVC00142,22,4,28,45.8,5,4,7.15,10,1,0,6,"Routine day, nothing much to report.",0.499,Medium
SVC00143,39,21,5,68.3,23,3,7.83,0,0,0,6,"Nothing unusual, just getting through the schedule.",0.601,Medium
SVC00143,39,21,7,40.5,5,3,7.04,5,0,0,9,"Usual duty hours, a bit tired but okay overall.",0.46,Medium
SVC00143,39,21,51,57.7,28,5,4.53,4,0,0,6,"Struggling to cope, everything feels overwhelming lately.",0.765,High
SVC00143,39,21,82,49.9,22,12,7.63,10,0,0,6,"Good day today, training went well and I got some rest.",0.49,Medium
SVC00143,39,21,73,45.1,5,7,4.7,9,0,1,4,"Been a normal week, keeping busy with regular tasks.",0.495,Medium
SVC00143,39,21,30,43.8,13,4,5.78,4,0,0,3,"Been a normal week, keeping busy with regular tasks.",0.541,Medium
SVC00144,33,14,11,32.6,17,12,6.91,6,0,1,6,"Standard patrol schedule, no major issues.",0.422,Medium
SVC00144,33,14,10,72.5,13,1,5.47,14,0,0,8,"Been a normal week, keeping busy with regular tasks.",0.453,Medium
SVC00144,33,14,39,56.4,15,10,6.85,11,1,0,3,"Been a normal week, keeping busy with regular tasks.",0.561,Medium
SVC00144,33,14,86,52.0,21,5,6.97,12,0,0,7,"Nothing unusual, just getting through the schedule.",0.542,Medium
SVC00144,33,14,5,58.3,2,0,5.4,16,1,0,6,The back-to-back duty shifts are wearing me down badly.,0.475,Medium
SVC00144,33,14,53,53.3,6,0,6.07,8,0,0,7,"Standard patrol schedule, no major issues.",0.508,Medium
SVC00145,52,6,15,37.9,0,4,6.72,18,0,0,9,"Feeling steady. Caught up with family on call, that helped a lot.",0.276,Low
SVC00145,52,6,72,38.4,18,1,6.44,5,0,0,10,"Been a normal week, keeping busy with regular tasks.",0.633,Medium
SVC00145,52,6,63,43.1,17,7,6.56,13,0,0,6,"Standard patrol schedule, no major issues.",0.536,Medium
SVC00145,52,6,62,68.0,16,4,5.76,8,0,0,2,"Usual duty hours, a bit tired but okay overall.",0.898,High
SVC00145,52,6,41,48.3,13,12,5.79,16,0,0,8,"Standard patrol schedule, no major issues.",0.406,Medium
SVC00145,52,6,85,60.7,9,11,4.89,6,1,0,3,"Extremely exhausted, haven't slept properly in days.",0.769,High
SVC00146,25,5,83,51.1,28,0,5.53,15,0,0,2,"Been a normal week, keeping busy with regular tasks.",0.8,High
SVC00146,25,5,21,58.2,15,12,7.02,5,0,1,6,"Good day today, training went well and I got some rest.",0.545,Medium
SVC00146,25,5,90,57.8,17,7,8.82,12,1,0,1,"Nothing unusual, just getting through the schedule.",0.718,High
SVC00146,25,5,86,49.2,23,8,6.51,12,0,1,7,"Slept well last night, feeling fresh for duty.",0.736,High
SVC00146,25,5,10,51.0,2,2,6.07,5,1,0,4,"Nothing unusual, just getting through the schedule.",0.412,Medium
SVC00146,25,5,67,63.3,10,9,6.57,5,0,0,8,"Nothing unusual, just getting through the schedule.",0.529,Medium
SVC00147,45,15,27,72.5,13,3,8.54,3,0,0,3,"Nothing unusual, just getting through the schedule.",0.633,Medium
SVC00147,45,15,63,54.9,10,9,5.46,18,0,1,9,"Usual duty hours, a bit tired but okay overall.",0.439,Medium
SVC00147,45,15,56,50.0,14,8,3.87,6,0,0,6,"Usual duty hours, a bit tired but okay overall.",0.483,Medium
SVC00147,45,15,39,42.6,29,9,6.63,11,1,0,1,"Nothing unusual, just getting through the schedule.",0.639,Medium
SVC00147,45,15,59,38.1,1,6,5.7,15,0,1,1,"Routine day, nothing much to report.",0.459,Medium
SVC00147,45,15,67,53.8,26,2,6.43,3,0,0,8,"Been a normal week, keeping busy with regular tasks.",0.758,High
SVC00148,39,12,62,41.0,2,14,5.81,2,0,0,2,"Been a normal week, keeping busy with regular tasks.",0.489,Medium
SVC00148,39,12,82,54.8,25,12,6.13,6,0,0,6,"Struggling to cope, everything feels overwhelming lately.",0.735,High
SVC00148,39,12,23,54.6,0,8,5.98,2,1,0,3,"Been a normal week, keeping busy with regular tasks.",0.535,Medium
SVC00148,39,12,62,68.0,12,6,6.54,6,2,0,4,"Struggling to cope, everything feels overwhelming lately.",0.779,High
SVC00148,39,12,44,39.6,26,6,5.84,7,2,0,3,"Usual duty hours, a bit tired but okay overall.",0.603,Medium
SVC00148,39,12,54,49.0,2,1,6.99,12,0,0,10,"Usual duty hours, a bit tired but okay overall.",0.413,Medium
SVC00149,43,25,70,54.5,11,9,6.46,6,0,0,9,"Routine day, nothing much to report.",0.504,Medium
SVC00149,43,25,2,65.7,24,7,7.86,3,0,0,1,"Standard patrol schedule, no major issues.",0.55,Medium
SVC00149,43,25,32,57.5,7,1,5.66,4,0,0,6,"Standard patrol schedule, no major issues.",0.649,Medium
SVC00149,43,25,11,54.5,18,0,4.32,12,0,0,8,"Been a normal week, keeping busy with regular tasks.",0.456,Medium
SVC00149,43,25,2,37.9,18,0,5.78,19,0,0,1,"Been a normal week, keeping busy with regular tasks.",0.395,Low
SVC00149,43,25,46,56.9,27,14,5.01,2,0,0,2,"Struggling to cope, everything feels overwhelming lately.",0.688,High
SVC00150,36,18,69,59.8,23,5,6.58,15,0,0,7,"Nothing unusual, just getting through the schedule.",0.62,Medium
SVC00150,36,18,51,55.6,21,10,5.07,0,0,0,8,"Usual duty hours, a bit tired but okay overall.",0.546,Medium
SVC00150,36,18,75,53.2,27,3,6.47,9,0,0,2,Really frustrated and anxious about the extended deployment.,0.813,High
SVC00150,36,18,24,63.0,25,5,5.56,2,1,0,8,"Been a normal week, keeping busy with regular tasks.",0.561,Medium
SVC00150,36,18,44,40.4,23,0,4.82,3,0,0,1,"Usual duty hours, a bit tired but okay overall.",0.585,Medium
SVC00150,36,18,51,52.4,29,7,8.38,14,0,0,5,"Feeling steady. Caught up with family on call, that helped a lot.",0.504,Medium
SVC00151,49,6,30,60.5,11,8,5.22,11,0,0,7,"Been a normal week, keeping busy with regular tasks.",0.499,Medium
SVC00151,49,6,11,58.5,12,11,5.83,15,0,1,1,"Standard patrol schedule, no major issues.",0.585,Medium
SVC00151,49,6,0,47.9,29,5,9.04,6,0,0,8,"Nothing unusual, just getting through the schedule.",0.505,Medium
SVC00151,49,6,69,30.0,19,14,6.22,17,0,1,8,"Nothing unusual, just getting through the schedule.",0.344,Low
SVC00151,49,6,49,37.8,2,12,8.02,7,0,0,10,"Routine day, nothing much to report.",0.36,Low
SVC00151,49,6,36,54.6,4,13,6.53,11,0,0,3,"Usual duty hours, a bit tired but okay overall.",0.42,Medium
SVC00152,33,6,13,58.7,12,8,5.85,5,1,0,9,"Nothing unusual, just getting through the schedule.",0.378,Low
SVC00152,33,6,77,33.3,0,1,7.09,7,0,0,1,"Routine day, nothing much to report.",0.536,Medium
SVC00152,33,6,79,50.9,1,11,6.87,16,1,0,4,"Usual duty hours, a bit tired but okay overall.",0.362,Low
SVC00152,33,6,85,50.6,3,0,2.5,14,0,0,1,"Routine day, nothing much to report.",0.652,High
SVC00152,33,6,64,51.7,6,3,6.5,10,0,0,2,"Routine day, nothing much to report.",0.59,Medium
SVC00152,33,6,17,50.1,5,11,7.25,6,0,0,10,"Been a normal week, keeping busy with regular tasks.",0.37,Low
SVC00153,28,10,33,66.4,23,6,5.58,19,0,0,3,"Standard patrol schedule, no major issues.",0.596,Medium
SVC00153,28,10,37,66.1,8,0,5.24,13,0,0,5,"Struggling to cope, everything feels overwhelming lately.",0.663,High
SVC00153,28,10,31,79.5,25,4,5.78,10,0,1,10,"Feeling isolated, it's been weeks since I saw my family.",0.657,High
SVC00153,28,10,84,51.7,9,1,6.01,17,0,0,8,"Standard patrol schedule, no major issues.",0.615,Medium
SVC00153,28,10,14,57.2,0,7,4.22,3,0,0,10,"Standard patrol schedule, no major issues.",0.483,Medium
SVC00153,28,10,0,30.0,12,3,6.2,5,0,0,8,"Solid week, workload was manageable and the team is in good spirits.",0.338,Low
SVC00154,31,13,83,69.0,26,5,7.62,16,0,0,1,"Struggling to cope, everything feels overwhelming lately.",0.789,High
SVC00154,31,13,26,46.7,19,12,5.94,11,0,0,10,"Extremely exhausted, haven't slept properly in days.",0.444,Medium
SVC00154,31,13,2,53.6,4,13,6.77,16,0,0,2,"Solid week, workload was manageable and the team is in good spirits.",0.394,Low
SVC00154,31,13,9,47.8,30,10,8.18,17,0,0,7,"Routine day, nothing much to report.",0.532,Medium
SVC00154,31,13,79,57.5,16,9,7.2,0,0,0,1,"Feeling steady. Caught up with family on call, that helped a lot.",0.774,High
SVC00154,31,13,59,48.8,19,10,6.83,10,2,0,4,"Routine day, nothing much to report.",0.57,Medium
SVC00155,48,29,2,61.0,16,13,5.84,1,0,0,9,"Nothing unusual, just getting through the schedule.",0.445,Medium
SVC00155,48,29,32,60.2,28,1,6.05,14,0,0,4,"Routine day, nothing much to report.",0.548,Medium
SVC00155,48,29,37,33.9,20,5,3.61,7,1,0,6,"Usual duty hours, a bit tired but okay overall.",0.602,Medium
SVC00155,48,29,90,56.7,13,12,7.8,11,0,0,10,"Usual duty hours, a bit tired but okay overall.",0.57,Medium
SVC00155,48,29,32,63.3,22,10,4.66,12,0,0,3,"Standard patrol schedule, no major issues.",0.537,Medium
SVC00155,48,29,11,68.8,13,10,5.52,18,0,0,4,"Nothing unusual, just getting through the schedule.",0.36,Low
SVC00156,20,1,8,35.8,0,7,5.16,18,0,0,7,"Had a great time during the sports session, morale is high.",0.187,Low
SVC00156,20,1,54,73.5,3,5,5.49,5,0,0,10,"Standard patrol schedule, no major issues.",0.559,Medium
SVC00156,20,1,66,59.0,10,3,7.36,6,0,1,9,"Routine day, nothing much to report.",0.43,Medium
SVC00156,20,1,39,71.5,4,2,7.5,19,0,0,7,"Feeling isolated, it's been weeks since I saw my family.",0.5,Medium
SVC00156,20,1,13,64.7,26,10,6.94,5,0,0,1,"Extremely exhausted, haven't slept properly in days.",0.68,High
SVC00156,20,1,11,55.7,18,6,7.1,13,0,0,10,"Slept well last night, feeling fresh for duty.",0.363,Low
SVC00157,27,2,61,71.4,14,3,4.07,1,0,0,4,"Routine day, nothing much to report.",0.574,Medium
SVC00157,27,2,88,71.1,1,13,8.48,3,0,0,2,"Slept well last night, feeling fresh for duty.",0.636,Medium
SVC00157,27,2,90,62.4,17,3,4.03,7,0,0,8,"Usual duty hours, a bit tired but okay overall.",0.659,High
SVC00157,27,2,37,56.4,0,6,4.18,18,0,0,6,"Been a normal week, keeping busy with regular tasks.",0.381,Low
SVC00157,27,2,56,55.9,3,11,6.11,19,1,0,4,"Been a normal week, keeping busy with regular tasks.",0.439,Medium
SVC00157,27,2,10,57.5,9,9,3.4,5,0,0,3,"Usual duty hours, a bit tired but okay overall.",0.481,Medium
SVC00158,36,6,67,30.0,13,0,8.05,0,0,0,3,"Slept well last night, feeling fresh for duty.",0.508,Medium
SVC00158,36,6,34,53.2,13,1,6.33,15,2,0,8,"Routine day, nothing much to report.",0.389,Low
SVC00158,36,6,30,39.6,11,0,7.05,18,0,0,10,"Been a normal week, keeping busy with regular tasks.",0.391,Low
SVC00158,36,6,72,56.9,23,13,8.97,4,0,0,4,"Feeling steady. Caught up with family on call, that helped a lot.",0.676,High
SVC00158,36,6,81,52.6,15,14,8.06,7,0,0,4,"Been a normal week, keeping busy with regular tasks.",0.497,Medium
SVC00158,36,6,0,45.2,10,13,7.8,15,0,0,3,"Nothing unusual, just getting through the schedule.",0.361,Low
SVC00159,34,16,66,36.4,21,5,4.98,3,0,0,5,Really frustrated and anxious about the extended deployment.,0.718,High
